quarter_id,quarter,product_type,state,product_id,total_orders,item_name,mrp,unit_price,discount,total_sales,total_volume,channel_type,discount_pct,avg_order_volume
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1842508,1,ConsequentialUShapeSectionalSofainGreencolour,91200,76000,15200,297920.0,4.0,retail,16.67,4.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1747281,5,Delfina3SeaterSofaInDenimBlueColour,65199,45999,19200,822462.0,20.0,retail,29.45,4.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1769622,2,CircleWingChair&OttomaninDarkGreyColour,91999,45299,46700,256392.0,6.0,retail,50.76,3.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1958729,3,Windsor3SeaterVelvetSofaInDarkOliveColour,54699,42299,12400,260562.0,7.0,retail,22.67,2.33
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1814266,3,ZofferyLshapeCornerSofainGreyColour,161800,94099,67701,693510.0,8.0,retail,41.84,2.67
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1998732,3,DaffodilUShapeCornerSofainCreamColour,135554,95599,39955,1338390.0,15.0,retail,29.48,5.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1668219,2,AnnabelRHSSofainBlueColour,64800,54000,10800,323460.0,6.0,retail,16.67,3.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1958829,6,Cincinnati3SeaterVelvetSofaInWhiteColour,61699,45399,16300,752715.0,18.0,retail,26.42,3.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1756137,4,AmandaCornerSofaInDarkGreyColour,69999,46799,23200,461438.0,11.0,retail,33.14,2.75
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1947093,5,NewscalaCornerSofainDarkGreyColour,300000,228699,71301,1921070.0,10.0,retail,23.77,2.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1846842,2,ImperoUShapeSofaWithAdjustableHeadrestsinDarkBrownColour,217739,146399,71340,486045.0,4.0,retail,32.76,2.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1958777,3,George3SeaterSofaInRustRedColour,59799,43499,16300,467179.0,12.0,retail,27.26,4.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1846841,3,ImperoUShapeSofaWithAdjustableHeadrestsinCreamColour,217739,146399,71340,1018940.0,9.0,retail,32.76,3.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1958715,5,Treviso3SeaterVelvetSofaInSteelGreyColour,87799,64299,23500,889255.0,16.0,retail,26.77,3.2
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1958768,4,George3SeaterSofaInDarkGreyColour,59799,43499,16300,556352.0,13.0,retail,27.26,3.25
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1842476,3,ConsequentialUShapeSectionalSofainNavyBluecolour,91200,76000,15200,411160.0,6.0,retail,16.67,2.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1745520,2,Amanda3SeaterSofainSandyBrownColour,58899,41499,17400,206665.0,6.0,retail,29.54,3.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1964955,1,CallistoCornerSofainDarkGreyColour,124186,80545,43641,188475.0,3.0,retail,35.14,3.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1805025,6,ImperoUShapeSofaWithAdjustableHeadrestsinSandyBrownColour,217739,136099,81640,1920360.0,16.0,retail,37.49,2.67
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1942580,1,NirvanaCornerSofainLightGreyColour,64800,54000,10800,205200.0,4.0,retail,16.67,4.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1898321,5,Alaine3SeaterSofainOliveGreenColour,61999,43699,18300,520892.0,14.0,retail,29.52,2.8
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1762442,3,ArloRHSSectionalSofaInLightBeigeColour,56399,45999,10400,623286.0,15.0,retail,18.44,5.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1942567,3,AnnabelCornerSofaInBrownColour,64800,54000,10800,306720.0,7.0,retail,16.67,2.33
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1599772,4,BongoCornerSofainCharcoalGreyColour,151899,106999,44900,811052.0,9.0,retail,29.56,2.25
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,2054356,6,CarelinoCornerSofaWithAdjustableHeadrestsInCreamColour,119574,86799,32775,1643970.0,22.0,retail,27.41,3.67
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1919795,1,Jefren3SeaterLeatheretteSofaWithAdjustableHeadrestInGreyColour,66999,48899,18100,76282.4,2.0,retail,27.02,2.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1745678,4,Hugo3SeaterSofaInSandyBrownColour,67499,49399,18100,697514.0,16.0,retail,26.82,4.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1839286,4,StriadoCornerSofaInGreyColour,106999,106999,0,1318230.0,13.0,retail,0.0,3.25
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1917944,7,Kaylee3SeaterVelvetSofaInCharcoalGreyColour,67699,40699,27000,728512.0,20.0,retail,39.88,2.86
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1831153,2,NirvanaRHSSofainGreyColour,64800,54000,10800,280800.0,6.0,retail,16.67,3.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,2049736,8,VeniceUShapeCornerSofaInLightGreyColour,57748,50699,7049,1153910.0,25.0,retail,12.21,3.12
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1942564,3,AnnabelCornerSofainGreyColour,64800,54000,10800,568620.0,12.0,retail,16.67,4.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1998697,5,CarelinoCornerSofaWithAdjustableHeadrestsInTealBlueColour,114722,80799,33923,1073010.0,14.0,retail,29.57,2.8
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1897001,3,Vito3SeaterSofaInChestnutBrownColour,59099,41699,17400,410735.0,11.0,retail,29.44,3.67
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1942579,2,NirvanaCornerSofaInBlueColour,64800,54000,10800,313740.0,7.0,retail,16.67,3.5
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1900450,1,CelsoCShapeCornerSofaInSlateGreyColour,114799,80899,33900,194158.0,3.0,retail,29.53,3.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1942566,2,AnnabelCornerSofainBrownColour,64800,54000,10800,158220.0,3.0,retail,16.67,1.5
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1917955,3,CelsoCShapeCornerSofainCharcoalGreyColour,123699,86999,36700,298407.0,4.0,retail,29.67,1.33
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1757416,8,KhyatiSheeshamWood3SeaterSofainProvincialTeakFinish,66899,48799,18100,1142870.0,28.0,retail,27.06,3.5
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1998727,5,CypressCornerVelvetChesterfieldSofainTexturedLightTealColour,160912,108399,52513,1415690.0,14.0,retail,32.63,2.8
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1942583,1,NirvanaCornerSofainLightBrownColour,64800,54000,10800,129600.0,3.0,retail,16.67,3.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1956791,5,Thompson3SeaterSofaInBrownColour,59799,43499,16300,354952.0,9.0,retail,27.26,1.8
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1805023,2,ImperoUShapeSofaWithAdjustableHeadrestsinSlateGreyColour,217739,146399,71340,1065780.0,8.0,retail,32.76,4.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1842507,7,ConsequentialUShapeSectionalSofainDarkGreycolour,91200,76000,15200,1632480.0,23.0,retail,16.67,3.29
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1762438,3,ArloRHSSectionalSofaInTanBrownLeatherettewithSideTable,56399,45999,10400,340393.0,9.0,retail,18.44,3.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1811526,2,Elton3SeaterSofaInBlueColour,98400,59040,39360,278078.0,5.0,retail,40.0,2.5
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1757893,3,Jazmin3seaterSofainDarkGreyColourwithBrownOakFinish,55999,44699,11300,163151.0,4.0,retail,20.18,1.33
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1757413,3,SiramikaSheeshamWood3SeaterSofaInHoneyOakFinish,60599,45299,15300,236008.0,6.0,retail,25.25,2.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1745709,5,Diego3SeaterSofaInDenimBlueColour,80199,58399,21800,748675.0,16.0,retail,27.18,3.2
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1745705,2,Diego 3 Seater Sofa In Ash Grey Colour,80999,65189,15810,516297.0,9.0,retail,19.52,4.5
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,2016514,3,ImperoUShapeSofaWithAdjustableHeadrestsinGreyColour,217739,146399,71340,1267820.0,9.0,retail,32.76,3.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1958726,5,Windsor3SeaterVelvetSofaInBottleGreenColour,54699,42299,12400,656057.0,18.0,retail,22.67,3.6
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1668212,2,RoyalCornerSectionalSofawithTuftedBackinBeigeColour,72000,60000,12000,289200.0,6.0,retail,16.67,3.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1745649,3,Hugo3SeaterSofaInBeigeColour,67499,49399,18100,416434.0,10.0,retail,26.82,3.33
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1745599,3,Miranda3SeaterSofaInGarnetRedColour,54699,40199,14500,229134.0,7.0,retail,26.51,2.33
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1942584,2,NirvanaCornerSofainLightBeigeColour,64800,54000,10800,131760.0,3.0,retail,16.67,1.5
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,2049730,4,MoscowUShapeCornerSofaInLightGreyColour,77499,61999,15500,760728.0,14.0,retail,20.0,3.5
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1894762,5,Izzo3SeaterSofaInChestnutBrownColour,57199,41799,15400,540461.0,15.0,retail,26.92,3.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1609229,7,FaveCornerSofainBlackColour,92400,77000,15400,1292830.0,20.0,retail,16.67,2.86
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1762437,2,ArloLHSSectionalSofaInTanBrownLeatherettewithSideTable,56399,45999,10400,238735.0,6.0,retail,18.44,3.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1900452,4,CelsoCShapeCornerSofaInSpruceBlueColour,114799,80899,33900,556585.0,8.0,retail,29.53,2.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1900451,4,CelsoCShapeCornerSofainChestnutBrownColour,114799,80899,33900,559821.0,8.0,retail,29.53,2.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1745519,4,Amanda3SeaterSofainCharcoalGreyColour,58899,41499,17400,490518.0,14.0,retail,29.54,3.5
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1668218,1,KappaSleekLHSSofaWithLoungerinLightBeigeColour,91200,76000,15200,234080.0,4.0,retail,16.67,4.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1958709,2,Treviso3SeaterVelvetSofaInTealGreenColour,87799,64299,23500,557472.0,9.0,retail,26.77,4.5
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1745708,10,Diego3SeaterSofaInChestnutBrownColour,84099,61499,22600,1836360.0,33.0,retail,26.87,3.3
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1968109,3,Riz3SeaterLeatheretteSofaInBlackColour,56999,41599,15400,419318.0,12.0,retail,27.02,4.0
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1762439,2,ArloLHSSectionalSofaInLightBrownColourWithSideTable,54899,44999,9900,247044.0,7.0,retail,18.03,3.5
7.0,Q2-21,3 Seater Sofas,Uttar Pradesh,1609201,2,Mid-CenturyClassic3SeaterSofaInGreyColour,52500,42000,10500,178920.0,5.0,retail,20.0,2.5
7.0,Q2-21,3 Seater Sofas,West Bengal,1756137,2,AmandaCornerSofaInDarkGreyColour,69999,46799,23200,178772.0,4.0,retail,33.14,2.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1942583,2,NirvanaCornerSofainLightBrownColour,64800,54000,10800,324000.0,8.0,retail,16.67,4.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1998727,1,CypressCornerVelvetChesterfieldSofainTexturedLightTealColour,160912,108399,52513,286173.0,3.0,retail,32.63,3.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1900450,1,CelsoCShapeCornerSofaInSlateGreyColour,114799,80899,33900,126202.0,2.0,retail,29.53,2.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1757893,1,Jazmin3seaterSofainDarkGreyColourwithBrownOakFinish,55999,44699,11300,175220.0,4.0,retail,20.18,4.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1668218,1,KappaSleekLHSSofaWithLoungerinLightBeigeColour,91200,76000,15200,368600.0,5.0,retail,16.67,5.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1668212,1,RoyalCornerSectionalSofawithTuftedBackinBeigeColour,72000,60000,12000,204000.0,4.0,retail,16.67,4.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1747281,1,Delfina3SeaterSofaInDenimBlueColour,65199,45999,19200,211595.0,5.0,retail,29.45,5.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1846842,3,ImperoUShapeSofaWithAdjustableHeadrestsinDarkBrownColour,217739,146399,71340,1152160.0,10.0,retail,32.76,3.33
7.0,Q2-21,3 Seater Sofas,West Bengal,1831153,2,NirvanaRHSSofainGreyColour,64800,54000,10800,132300.0,3.0,retail,16.67,1.5
7.0,Q2-21,3 Seater Sofas,West Bengal,1958768,1,George3SeaterSofaInDarkGreyColour,59799,43499,16300,173996.0,4.0,retail,27.26,4.0
7.0,Q2-21,3 Seater Sofas,West Bengal,2049736,2,VeniceUShapeCornerSofaInLightGreyColour,57748,50699,7049,218513.0,5.0,retail,12.21,2.5
7.0,Q2-21,3 Seater Sofas,West Bengal,1668217,2,TidaforsClassicCornerSofainVelvetBlueColour,64800,54000,10800,86400.0,2.0,retail,16.67,1.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1846841,2,ImperoUShapeSofaWithAdjustableHeadrestsinCreamColour,217739,146399,71340,743707.0,6.0,retail,32.76,3.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1942564,1,AnnabelCornerSofainGreyColour,64800,54000,10800,203040.0,4.0,retail,16.67,4.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1897001,1,Vito3SeaterSofaInChestnutBrownColour,59099,41699,17400,163460.0,4.0,retail,29.44,4.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1958726,1,Windsor3SeaterVelvetSofaInBottleGreenColour,54699,42299,12400,159044.0,4.0,retail,22.67,4.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1805025,1,ImperoUShapeSofaWithAdjustableHeadrestsinSandyBrownColour,217739,136099,81640,132016.0,1.0,retail,37.49,1.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1998732,1,DaffodilUShapeCornerSofainCreamColour,135554,95599,39955,82215.1,1.0,retail,29.48,1.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1745641,5,Antonio3SeaterSofaInAshGreyColour,54699,40199,14500,464298.0,13.0,retail,26.51,2.6
7.0,Q2-21,3 Seater Sofas,West Bengal,1769622,2,CircleWingChair&OttomaninDarkGreyColour,91999,45299,46700,244615.0,6.0,retail,50.76,3.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1839286,1,StriadoCornerSofaInGreyColour,106999,106999,0,194738.0,2.0,retail,0.0,2.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1917955,1,CelsoCShapeCornerSofainCharcoalGreyColour,123699,86999,36700,400195.0,5.0,retail,29.67,5.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1917944,1,Kaylee3SeaterVelvetSofaInCharcoalGreyColour,67699,40699,27000,193320.0,5.0,retail,39.88,5.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1668219,3,AnnabelRHSSofainBlueColour,64800,54000,10800,432540.0,9.0,retail,16.67,3.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1745709,1,Diego3SeaterSofaInDenimBlueColour,80199,58399,21800,134902.0,3.0,retail,27.18,3.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1942579,1,NirvanaCornerSofaInBlueColour,64800,54000,10800,158760.0,3.0,retail,16.67,3.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1842507,1,ConsequentialUShapeSectionalSofainDarkGreycolour,91200,76000,15200,228000.0,4.0,retail,16.67,4.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1599772,1,BongoCornerSofainCharcoalGreyColour,151899,106999,44900,427996.0,4.0,retail,29.56,4.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1958729,2,Windsor3SeaterVelvetSofaInDarkOliveColour,54699,42299,12400,226723.0,6.0,retail,22.67,3.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1745649,1,Hugo3SeaterSofaInBeigeColour,67499,49399,18100,49399.0,1.0,retail,26.82,1.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1958709,1,Treviso3SeaterVelvetSofaInTealGreenColour,87799,64299,23500,48224.2,1.0,retail,26.77,1.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1898321,3,Alaine3SeaterSofainOliveGreenColour,61999,43699,18300,277052.0,7.0,retail,29.52,2.33
7.0,Q2-21,3 Seater Sofas,West Bengal,1745710,1,Diego3SeaterSofaInGarnetRedColour,69999,50999,19000,145347.0,3.0,retail,27.14,3.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1958777,1,George3SeaterSofaInRustRedColour,59799,43499,16300,200095.0,5.0,retail,27.26,5.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1745520,1,Amanda3SeaterSofainSandyBrownColour,58899,41499,17400,170146.0,5.0,retail,29.54,5.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1818772,1,ClioWingChairinBlueColour,87998,43999,43999,142557.0,4.0,retail,50.0,4.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1998697,1,CarelinoCornerSofaWithAdjustableHeadrestsInTealBlueColour,114722,80799,33923,75951.1,1.0,retail,29.57,1.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1894762,1,Izzo3SeaterSofaInChestnutBrownColour,57199,41799,15400,125397.0,3.0,retail,26.92,3.0
7.0,Q2-21,3 Seater Sofas,West Bengal,1811526,1,Elton3SeaterSofaInBlueColour,98400,59040,39360,164722.0,3.0,retail,40.0,3.0
7.0,Q2-21,3 Seater Sofas,West Bengal,2054356,2,CarelinoCornerSofaWithAdjustableHeadrestsInCreamColour,119574,86799,32775,634501.0,8.0,retail,27.41,4.0
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,1889387,1,PanasWingChairInVividOrangeColour,39375,19999,19376,49797.5,3.0,retail,49.21,3.0
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,2030560,3,BradleyWingChairsinSeaGreenColour,26500,15199,11301,138311.0,10.0,retail,42.65,3.33
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,1889384,3,PanasWingChairInRoyalBlueColour,39375,19999,19376,200590.0,12.0,retail,49.21,4.0
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,2016768,1,ZodiacProHighBackErgonomicChairinTealWhite,23990,12990,11000,45724.8,4.0,retail,45.85,4.0
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,1866839,1,JazzErgonomicChairinBlackColour,18999,11519,7480,40086.1,4.0,retail,39.37,4.0
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,1871366,1,MatrixErgonomicChairinBlackColour,15829,11999,3830,27357.7,3.0,retail,24.2,3.0
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,1951852,1,KimptonWingRoomChairinRedColour,28500,17699,10801,45663.4,3.0,retail,37.9,3.0
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,1951090,1,TheBegumWingChairinFloralSwirlsDesign,27995,20995,7000,38630.8,2.0,retail,25.0,2.0
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,2036937,1,RegentWingChairinVelvetTealBlueColour,36175,23999,12176,74876.9,4.0,retail,33.66,4.0
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,1753411,1,KimptonWingChairInMulticolour,28500,17699,10801,31858.2,2.0,retail,37.9,2.0
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,1889388,1,PanasWingChairInBoldYellowColour,35796,19999,15797,97995.1,5.0,retail,44.13,5.0
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,1857131,2,YoshiErgonomicChairInBlackColour,15999,12749,3250,68844.6,6.0,retail,20.31,3.0
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,1512679,3,CeceliaWingChairinRedColour,23699,17399,6300,129449.0,9.0,retail,26.58,3.0
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,1958598,2,ZodiacProHighBackErgonomicChairinWhite&GreyColour,23618,12990,10628,78589.5,8.0,retail,45.0,4.0
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,2031564,2,DianeWingChairinBrownColour,31399,23299,8100,81313.5,4.0,retail,25.8,2.0
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,1846854,1,WinchesterWingChairinBrownColour,35178,21299,13879,37486.2,2.0,retail,39.45,2.0
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,1512681,2,CeceliaWingChairinLimeGreenColour,23699,17399,6300,125273.0,9.0,retail,26.58,4.5
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,2031587,5,DianeSuedeVelvetWingChair,31399,23299,8100,369056.0,18.0,retail,25.8,3.6
8.0,Q3-21,1 Seater Sofas,Andhra Pradesh,1967345,1,TheBegumWingChairinBrownCoalColour,27995,20995,7000,49758.1,3.0,retail,25.0,3.0
8.0,Q3-21,1 Seater Sofas,Bihar,2016768,2,ZodiacProHighBackErgonomicChairinTealWhite,23990,12990,11000,57545.7,5.0,retail,45.85,2.5
8.0,Q3-21,1 Seater Sofas,Bihar,1753411,2,KimptonWingChairInMulticolour,28500,17699,10801,114336.0,7.0,retail,37.9,3.5
8.0,Q3-21,1 Seater Sofas,Bihar,1512679,1,CeceliaWingChairinRedColour,23699,17399,6300,56372.8,4.0,retail,26.58,4.0
8.0,Q3-21,1 Seater Sofas,Bihar,1809032,1,LapeErgonomicChairinBrownColour,22999,13483,9516,64044.2,5.0,retail,41.38,5.0
8.0,Q3-21,1 Seater Sofas,Bihar,1846854,1,WinchesterWingChairinBrownColour,35178,21299,13879,20234.1,1.0,retail,39.45,1.0
8.0,Q3-21,1 Seater Sofas,Bihar,1866839,2,JazzErgonomicChairinBlackColour,18999,11519,7480,76025.4,8.0,retail,39.37,4.0
8.0,Q3-21,1 Seater Sofas,Bihar,1857131,1,YoshiErgonomicChairInBlackColour,15999,12749,3250,29832.7,3.0,retail,20.31,3.0
8.0,Q3-21,1 Seater Sofas,Bihar,2030560,2,BradleyWingChairsinSeaGreenColour,26500,15199,11301,73867.1,6.0,retail,42.65,3.0
8.0,Q3-21,1 Seater Sofas,Bihar,1951090,2,TheBegumWingChairinFloralSwirlsDesign,27995,20995,7000,82720.3,4.0,retail,25.0,2.0
8.0,Q3-21,1 Seater Sofas,Bihar,1889384,1,PanasWingChairInRoyalBlueColour,39375,19999,19376,19599.0,1.0,retail,49.21,1.0
8.0,Q3-21,1 Seater Sofas,Bihar,1951852,1,KimptonWingRoomChairinRedColour,28500,17699,10801,59468.6,4.0,retail,37.9,4.0
8.0,Q3-21,1 Seater Sofas,Bihar,1889385,1,PanasWingChairInSeaGreenColour,39773,19999,19774,19199.0,1.0,retail,49.72,1.0
8.0,Q3-21,1 Seater Sofas,Bihar,1889388,1,PanasWingChairInBoldYellowColour,35796,19999,15797,31198.4,2.0,retail,44.13,2.0
8.0,Q3-21,1 Seater Sofas,Bihar,1512681,1,CeceliaWingChairinLimeGreenColour,23699,17399,6300,51153.1,3.0,retail,26.58,3.0
8.0,Q3-21,1 Seater Sofas,Chandigarh,1889387,1,PanasWingChairInVividOrangeColour,39375,19999,19376,19999.0,1.0,retail,49.21,1.0
8.0,Q3-21,1 Seater Sofas,Chandigarh,1958598,2,ZodiacProHighBackErgonomicChairinWhite&GreyColour,23618,12990,10628,25460.4,2.0,retail,45.0,1.0
8.0,Q3-21,1 Seater Sofas,Chandigarh,2016768,3,ZodiacProHighBackErgonomicChairinTealWhite,23990,12990,11000,74302.8,7.0,retail,45.85,2.33
8.0,Q3-21,1 Seater Sofas,Chandigarh,1470942,2,CeceliaWingChairinPurpleColour,23699,17399,6300,105264.0,7.0,retail,26.58,3.5
8.0,Q3-21,1 Seater Sofas,Chandigarh,1889385,1,PanasWingChairInSeaGreenColour,39773,19999,19774,66396.7,4.0,retail,49.72,4.0
8.0,Q3-21,1 Seater Sofas,Chandigarh,1951852,5,KimptonWingRoomChairinRedColour,28500,17699,10801,207609.0,13.0,retail,37.9,2.6
8.0,Q3-21,1 Seater Sofas,Chandigarh,1866839,1,JazzErgonomicChairinBlackColour,18999,11519,7480,8869.63,1.0,retail,39.37,1.0
8.0,Q3-21,1 Seater Sofas,Chandigarh,2031564,3,DianeWingChairinBrownColour,31399,23299,8100,182198.0,9.0,retail,25.8,3.0
8.0,Q3-21,1 Seater Sofas,Chandigarh,1967345,1,TheBegumWingChairinBrownCoalColour,27995,20995,7000,93427.8,5.0,retail,25.0,5.0
8.0,Q3-21,1 Seater Sofas,Chandigarh,1753411,3,KimptonWingChairInMulticolour,28500,17699,10801,115044.0,8.0,retail,37.9,2.67
8.0,Q3-21,1 Seater Sofas,Chandigarh,1889388,2,PanasWingChairInBoldYellowColour,35796,19999,15797,196990.0,10.0,retail,44.13,5.0
8.0,Q3-21,1 Seater Sofas,Chandigarh,1809032,2,LapeErgonomicChairinBrownColour,22999,13483,9516,34786.1,3.0,retail,41.38,1.5
8.0,Q3-21,1 Seater Sofas,Chandigarh,2036937,1,RegentWingChairinVelvetTealBlueColour,36175,23999,12176,113995.0,5.0,retail,33.66,5.0
8.0,Q3-21,1 Seater Sofas,Chandigarh,2030560,1,BradleyWingChairsinSeaGreenColour,26500,15199,11301,12463.2,1.0,retail,42.65,1.0
8.0,Q3-21,1 Seater Sofas,Chandigarh,1512679,2,CeceliaWingChairinRedColour,23699,17399,6300,90300.8,6.0,retail,26.58,3.0
8.0,Q3-21,1 Seater Sofas,Chandigarh,1846854,1,WinchesterWingChairinBrownColour,35178,21299,13879,85196.0,5.0,retail,39.45,5.0
8.0,Q3-21,1 Seater Sofas,Chhattisgarh,1809032,2,LapeErgonomicChairinBrownColour,22999,13483,9516,45033.2,4.0,retail,41.38,2.0
8.0,Q3-21,1 Seater Sofas,Chhattisgarh,1889385,1,PanasWingChairInSeaGreenColour,39773,19999,19774,58797.1,3.0,retail,49.72,3.0
8.0,Q3-21,1 Seater Sofas,Chhattisgarh,1512679,1,CeceliaWingChairinRedColour,23699,17399,6300,50631.1,3.0,retail,26.58,3.0
8.0,Q3-21,1 Seater Sofas,Chhattisgarh,1958598,2,ZodiacProHighBackErgonomicChairinWhite&GreyColour,23618,12990,10628,24161.4,2.0,retail,45.0,1.0
